ID Number,Status,Month,Year,Incident Time,District,Special Police groups,Subject Known,Subject Age,Subject Gender,Subject Ethnicity,RF: History of carrying weapons,RF: History of Violence Against Police,RF: History of Violence Against non-police,RF: Alcohol,RF: Drugs,RF: Mental health,RF: Distressed (not mental health),RF: Suicidal,RF: Excited Delerium,RF: Medical,RF: Other,Subject Armed,Subject Weapon - RECODE,Tactics Used,Communication: Usage Count,Communication: PCA,Communication: Tactic Location Type,Communication: Tactic Location Description,Communication: Tactic Effect,HC-Restraints: Usage Count,HC-Restraints 1: PCA,HC-Restraints 1: Technique,HC-Restraints 1: Tactic Location Type,HC-Restraints 1: Tactic Location Description,HC-Restraints 1: Tactic Effect,HC-Restraints 2: PCA,HC-Restraints 2: Technique,HC-Restraints 2: Tactic Location Type,HC-Restraints 2: Tactic Location Description,HC-Restraints 2: Tactic Effect,HC-Restraints 3: PCA,HC-Restraints 3: Technique,HC-Restraints 3: Tactic Location Type,HC-Restraints 3: Tactic Location Description,HC-Restraints 3: Tactic Effect,OC Spray: Usage Count,OC Spray 1: PCA,OC Spray 1: Spray Duration,OC Spray 1: Body Location,OC Spray 1: Tactic Location Type,OC Spray 1: Tactic Location Description,OC Spray 1: Environmental Conditions,OC Spray 1: Tactic Effect,OC Spray 2: PCA,OC Spray 2: Spray Duration,OC Spray 2: Body Location,OC Spray 2: Tactic Location Type,OC Spray 2: Tactic Location Description,OC Spray 2: Environmental Conditions,OC Spray 2: Tactic Effect,OC Spray 3: PCA,OC Spray 3: Spray Duration,OC Spray 3: Body Location,OC Spray 3: Tactic Location Type,OC Spray 3: Tactic Location Description,OC Spray 3: Environmental Conditions,OC Spray 3: Tactic Effect,Empty Hand: Usage Count,Empty Hand 1: PCA,Empty Hand 1: Tactic Location Type,Empty Hand 1: Tactic Location Description,Empty Hand 1: Tactic Effect,Empty Hand 2: PCA,Empty Hand 2: Tactic Location Type,Empty Hand 2: Tactic Location Description,Empty Hand 2: Tactic Effect,Empty Hand 3: PCA,Empty Hand 3: Technique,Empty Hand 3: Tactic Location Type,Empty Hand 3: Tactic Location Description,Empty Hand 3: Tactic Effect,Baton: Usage Count,Baton 1: PCA,Baton 1: Type,Baton 1: Method,Baton 1: Strikes,Baton 1: Tactic Location Type,Baton 1: Tactic Location Description,Baton 1: Tactic Effect,Baton 2: PCA,Baton 2: Type,Baton 2: Method,Baton 2: Strikes,Baton 2: Tactic Location Type,Baton 2: Tactic Location Description,Baton 2: Tactic Effect,Dog: Usage Count,Dog 1: PCA,Dog 1: Subject Bitten,Dog 1: Tactic Location Type,Dog 1: Tactic Location Description,Dog 1: Tactic Effect,Dog 2: PCA,Dog 2: Subject Bitten,Dog 2: Tactic Location Type,Dog 2: Tactic Location Description,Dog 2: Tactic Effect,Taser: Usage Count,Taser 1: PCA,Taser 1: Type,Taser 1: Reason No Warning - REDACTED,Taser 1: Deployment Method,Taser 1: Number of discharges with probes,Taser 1: Number of contact stuns,Taser 1: Num of 5 second cycles,Taser 1: Body Location,Taser 1: Activation Duration,Taser 1: Tactic Location Type,Taser 1: Tactic Location Description,Taser 1: Environmental Conditions,Taser 1: Subject Restrained?,Taser 1: Tactic Effect,Taser 2: PCA,Taser 2: Type,Taser 2: Reason No Warning,Taser 2: Deployment Method,Taser 2: Number of discharges with probes,Taser 2: Number of contact stuns,Taser 2: Num of 5 second cycles,Taser 2: Body Location,Taser 2: Activation Duration,Taser 2: Tactic Location Type,Taser 2: Tactic Location Description,Taser 2: Environmental Conditions,Taser 2: Subject Restrained?,Taser 2: Tactic Effect,Taser 3: PCA,Taser 3: Type,Taser 3: Reason No Warning,Taser 3: Deployment Method,Taser 3: Number of discharges with probes,Taser 3: Number of contact stuns,Taser 3: Num of 5 second cycles,Taser 3: Body Location,Taser 3: Activation Duration,Taser 3: Tactic Location Type,Taser 3: Tactic Location Description,Taser 3: Environmental Conditions,Taser 3: Subject Restrained?,Taser 3: Tactic Effect,Carotid Hold: Usage Count,Carotid Hold 1: Subject Behaviour,Carotid Hold 1: PCA,Carotid Hold 1: Effect of Hold,Carotid Hold 1: Tactic Location Type,Carotid Hold 1: Tactic Location Description,Carotid Hold 1: Tactic Effect,Carotid Hold 2: Subject Behaviour,Carotid Hold 2: PCA,Carotid Hold 2: Effect of Hold,Carotid Hold 2: Tactic Location Type,Carotid Hold 2: Tactic Location Description,Carotid Hold 2: Tactic Effect,Firearm: Usage Count,Firearm 1: PCA,Firearm 1: Firearm Type - RECODED,Firearm 1: Deployment Method,Firearm 1: Num Shots Fired,Firearm 1: Body Location,Firearm 1: Tactic Location Type,Firearm 1: Tactic Location Description,Firearm 1: Capable of Threat,Firearm 1: Tactic Effect,Firearm 2: PCA,Firearm 2: Firearm Type,Firearm 2: Deployment Method,Firearm 2: Num Shots Fired,Firearm 2: Body Location,Firearm 2: Tactic Location Type,Firearm 2: Tactic Location Description,Firearm 2: Capable of Threat,Firearm 2: Tactic Effect,Other: Usage Count,Other 1: Tactic - REDACTED,Other 1: PCA,Other 1: Tactic Location Type,Other 1: Tactic Location Description,Other 1: Tactic Effect,Other 2: Tactic,Other 2: PCA,Other 2: Tactic Location Type,Other 2: Tactic Location Description,Other 2: Tactic Effect,Incident Type,Most Effective Tactic - RECODED,Total Subject Injuries,Subject Injury 1: Cause,Subject Injury 1: Site,Subject Injury 1: Type,Subject Injury 1: Treatment Required,Subject Injury 1: Treatment Received,Subject Injury 2: Cause,Subject Injury 2: Site,Subject Injury 2: Type,Subject Injury 2: Treatment Required,Subject Injury 2: Treatment Received,Subject Injury 3: Cause,Subject Injury 3: Site,Subject Injury 3: Type,Subject Injury 3: Treatment Required,Subject Injury 3: Treatment Received,Staff Injury,Staff Injury: Area(s),Staff Injury: Outcome,Staff Injury: Cause,Staff Injury By Subject: Behaviour,Hard armour plates (HAP): Used,Reflectorised jacket: Used,SRBA: Used,SRBA: Felt Safer,SRBA: Worked,SRBA: Negative
1582,Completed,12,2017,23:06,Counties/Manukau,Nil,Yes,15,Male,Maori,N,Y,Y,Y,N,N,Y,N,Y,Y,N,No Weapon,,"Empty Hand
Handcuffs-Restraints
",0,,,,,1,Assaultive,without pain compliance,Other,"Indoors
Confined area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Other,"Indoors
Confined area",Immediate but not sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1f ? assist fire/ambulance/traffic,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,No
1583,Completed,8,2017,16:59,Canterbury,Nil,Yes,15,Female,European,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,No Weapon,,"Communication
Handcuffs-Restraints
Handcuffs-Restraints
",1,Passive Resistant,Residence,Indoors,Nil,2,Active Resistant,with pain compliance,Residence,Indoors,Delayed but sufficient,Assaultive,without pain compliance,Other,Indoors,Delayed and not sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1x - attempt suicide,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,Yes,RHand-front,Self,Subject,Other,No,No,Yes,Yes,Yes,No
1584,Completed,12,2017,2:30,Bay of Plenty,Nil,Yes,28,Male,European,N,Y,Y,Y,N,N,N,Y,N,Y,N,No Weapon,,"Handcuffs-Restraints
",0,,,,,1,Assaultive,without pain compliance,Police Cell,"Indoors
Confined area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1x - attempt suicide,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
1585,Completed,12,2017,12:33,Tasman,Nil,Yes,10,Male,Unknown,N,N,Y,N,N,N,Y,N,N,Y,N,No Weapon,,"Communication
Handcuffs-Restraints
",1,Assaultive,Other,Indoors,Nil,1,Assaultive,without pain compliance,Other,Indoors,Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1m ? mental incident,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
1586,Completed,12,2017,10:17,Bay of Plenty,Nil,Yes,38,Male,Maori,N,N,N,N,Y,Y,N,N,N,Y,N,No Weapon,,"Communication
Handcuffs-Restraints
",1,Passive Resistant,Street/Highway/Motorway,Outdoors,Delayed and not sufficient,1,Assaultive,without pain compliance,Street/Highway/Motorway,Outdoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3t - turnover,Handcuffs-Restraints,1,Handcuffs-Restraints,Chest,Other,Nil,Nil,,,,,,,,,,,,,,,,No,No,No,,,
1587,Completed,7,2017,14:40,Counties/Manukau,Nil,Yes,32,Male,Pacific Island,N,Y,Y,Y,N,Y,N,N,N,Y,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
",1,Assaultive,Street/Highway/Motorway,"Outdoors
Spacious area",Nil,1,Assaultive,with pain compliance,Street/Highway/Motorway,"Outdoors
Spacious area",Delayed but sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Street/Highway/Motorway,"Outdoors
Spacious area",Immediate but not sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4x - execute search warrant,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
1588,Completed,10,2017,9:00,Canterbury,Nil,Yes,18,Female,European,Y,Y,Y,N,N,Y,N,N,N,Y,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
Communication
Empty Hand
",2,Active Resistant,"Police Car
Residence","Indoors
Confined area",Nil,1,Passive Resistant,without pain compliance,Residence,Indoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2,Active Resistant,Residence,"Indoors
Outdoors",Delayed but sufficient,Assaultive,Police Car,"Indoors
Confined area",Delayed but sufficient,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1m ? mental incident,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
1589,Completed,10,2017,20:23,Bay of Plenty,Nil,Yes,47,Female,European,N,N,N,N,N,Y,N,N,N,Y,N,No Weapon,,"Communication
Empty Hand
Empty Hand
Handcuffs-Restraints
",1,Assaultive,Commercial Property,"Indoors
Confined area",Nil,1,Assaultive,without pain compliance,Commercial Property,"Indoors
Spacious area",Delayed but sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2,Assaultive,Commercial Property,"Indoors
Spacious area",Nil,Assaultive,Commercial Property,Indoors,Delayed but sufficient,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1m ? mental incident,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,Yes,RArm-back,Self,Subject,Other,No,No,Yes,N/A,N/A,No
1590,Completed,9,2017,20:35,Northland,Other,Yes,28,Female,European,N,N,N,Y,N,Y,Y,Y,Y,N,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
",1,Active Resistant,Outdoor public area,Outdoors,Nil,1,Assaultive,without pain compliance,Outdoor public area,Outdoors,Delayed and not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Outdoor public area,Outdoors,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3t - turnover,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,Yes,Yes
1591,Completed,10,2017,5:40,Bay of Plenty,Nil,Yes,28,Male,European,N,N,N,N,Y,Y,N,Y,Y,N,N,No Weapon,,"Handcuffs-Restraints
",0,,,,,1,Active Resistant,without pain compliance,Other,"Indoors
Confined area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1x - attempt suicide,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,Yes,No
1592,Completed,12,2017,23:08,Canterbury,Nil,Yes,16,Male,Maori,Y,N,N,Y,N,Y,N,Y,Y,N,N,No Weapon,,"Communication
Handcuffs-Restraints
Handcuffs-Restraints
Handcuffs-Restraints
",1,Active Resistant,Outdoor public area,Outdoors,Nil,3,Active Resistant,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,Active Resistant,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,Active Resistant,without pain compliance,Police Car,Confined area,Immediate and sufficient,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1m ? mental incident,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
1593,Completed,8,2017,15:38,Counties/Manukau,Nil,Yes,16,Female,European,N,N,Y,N,N,Y,N,Y,Y,N,N,No Weapon,,"Handcuffs-Restraints
Communication
",1,Assaultive,Police Car,Outdoors,Nil,1,Assaultive,without pain compliance,Residence,"Indoors
Outdoors",Delayed but sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1m ? mental incident,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,Yes,N/A
1594,Completed,10,2017,11:58,Counties/Manukau,Nil,Yes,38,Female,Asian,N,N,N,N,N,N,Y,Y,Y,N,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
",1,Passive Resistant,Commercial Property,"Indoors
Confined area",Opposite effect of that intended,1,Assaultive,without pain compliance,Commercial Property,"Outdoors
Confined area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Commercial Property,"Indoors
Confined area",Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2w - arrest warrant (other),Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
1595,Completed,8,2017,3:15,Wellington,Nil,Yes,19,Male,European,N,N,N,Y,Y,Y,Y,N,Y,N,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
",1,Active Resistant,"Outdoor public area
Police Car","Outdoors
Confined area",Nil,1,Assaultive,without pain compliance,"Outdoor public area
Police Car","Outdoors
Confined area",Delayed but sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Outdoor public area,Outdoors,Immediate but not sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1k ? drunk custody/detox centre incident,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
1596,Completed,7,2017,14:00,Counties/Manukau,Nil,Yes,43,Male,Maori,N,N,N,Y,Y,N,Y,N,Y,N,N,No Weapon,,"Communication
Handcuffs-Restraints
Handcuffs-Restraints
Handcuffs-Restraints
Empty Hand
Handcuffs-Restraints
",1,Assaultive,Police Car,Outdoors,Opposite effect of that intended,4,Assaultive,without pain compliance,Police Car,Outdoors,Immediate but not sufficient,Assaultive,with pain compliance,Police Cell,Indoors,Immediate and sufficient,Assaultive,without pain compliance,Non-Police Vehicle,Indoors,Immediate but not sufficient,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Commercial Property,Indoors,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1k ? drunk custody/detox centre incident,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,Yes,"LHand-back
RHand-back",Self,Subject,Bite Police,No,No,Yes,Yes,Yes,No
1597,Completed,8,2017,15:09,Canterbury,Nil,Yes,40,Female,European,Y,N,Y,Y,N,N,Y,N,Y,N,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
Handcuffs-Restraints
",1,Passive Resistant,Commercial Property,"Indoors
Confined area",Nil,2,Assaultive,without pain compliance,Outdoor public area,"Outdoors
Spacious area",Immediate and sufficient,Assaultive,without pain compliance,Police Car,Confined area,Immediate but not sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Outdoor public area,"Outdoors
Spacious area",Delayed but sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
1598,Completed,10,2017,10:28,Auckland City,Nil,Yes,20,Male,Maori,N,N,Y,Y,N,N,Y,N,Y,N,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
",1,Assaultive,Residence,Indoors,Nil,1,Assaultive,with pain compliance,Residence,Indoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Residence,Indoors,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1d ? domestic dispute incident,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
1599,Completed,12,2017,19:30,Counties/Manukau,Nil,Yes,25,Male,European,N,N,N,Y,N,N,Y,N,Y,N,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
",1,Active Resistant,Residence,Outdoors,Nil,1,Active Resistant,without pain compliance,Residence,Outdoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Residence,Outdoors,Delayed and not sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1h - drunk home,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
1600,Completed,8,2017,9:30,Canterbury,Nil,Yes,16,Male,European,N,N,Y,N,N,N,Y,N,Y,N,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
",1,Passive Resistant,Other,"Indoors
Spacious area",Nil,1,Active Resistant,without pain compliance,Other,"Indoors
Spacious area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Other,"Indoors
Spacious area",Immediate but not sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4e - escort duty,Handcuffs-Restraints,1,Empty Hand,LArm-back,Scrape/abrasion(not cut/laceration),Nil,Nil,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,No
1601,Completed,9,2017,21:45,Bay of Plenty,Nil,Yes,37,Female,Maori,N,Y,Y,Y,Y,Y,N,N,Y,N,N,No Weapon,,"Communication
Handcuffs-Restraints
Empty Hand
",1,Assaultive,"Police Car
Police Cell
Residence","Indoors
Outdoors
Confined area",Nil,1,Assaultive,without pain compliance,"Police Car
Police Cell
Police Receiving Area","Indoors
Outdoors
Confined area",Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,"Police Car
Police Cell
Residence","Indoors
Outdoors
Confined area",Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,Yes,"RArm-front
Face",Nil,Subject,Headbutt Police,No,No,Yes,Yes,Yes,No
1602,Completed,12,2017,2:26,Auckland City,Nil,Yes,30,Female,Maori,N,Y,Y,N,N,Y,N,N,Y,N,N,No Weapon,,"Communication
Handcuffs-Restraints
",1,Assaultive,Police Receiving Area,Indoors,Nil,1,Assaultive,without pain compliance,Police Receiving Area,Indoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,Yes,LArm-back,Self,Subject,Bite Police,No,No,Yes,Yes,Yes,No
1603,Completed,10,2017,15:50,Wellington,Other,Yes,27,Male,Maori,N,N,N,N,N,Y,N,N,Y,N,N,No Weapon,,"Handcuffs-Restraints
",0,,,,,1,Active Resistant,with pain compliance,Commercial Property,Indoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1c ? car/person acting suspiciously,Handcuffs-Restraints,1,Handcuffs-Restraints,"RHand-front
LHand-front
LHand-back
RHand-back",Minor cut/laceration(s),Medical,Medical,,,,,,,,,,,Yes,RArm-front,Hospitalised,Subject,Punch/Strike Police,No,No,Yes,Yes,Yes,No
1604,Completed,7,2017,0:11,Southern,Nil,Yes,18,Male,European,N,N,N,Y,Y,N,N,N,Y,N,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
Empty Hand
Handcuffs-Restraints
",1,Assaultive,Outdoor public area,"Outdoors
Confined area",Nil,2,Assaultive,without pain compliance,Outdoor public area,Outdoors,Immediate but not sufficient,Assaultive,without pain compliance,Police Receiving Area,"Indoors
Confined area",Immediate and sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2,Assaultive,Outdoor public area,"Outdoors
Confined area",Immediate but not sufficient,Assaultive,Police Car,Confined area,Immediate but not sufficient,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,No
1605,Completed,12,2017,22:10,Central,Nil,Yes,13,Female,Maori,N,N,N,Y,Y,N,N,N,Y,N,N,No Weapon,,"Empty Hand
Handcuffs-Restraints
",0,,,,,1,Assaultive,with pain compliance,"Outdoor public area
Police Car",Outdoors,Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Street/Highway/Motorway,Outdoors,Delayed and not sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,Yes,LHand-front,Self,Subject,Bite Police,No,Yes,Yes,N/A,N/A,Yes
1606,Completed,9,2017,23:20,Counties/Manukau,Nil,Yes,22,Male,Maori,N,N,N,N,Y,N,N,N,Y,N,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
",1,Assaultive,Police Cell,Confined area,Nil,1,Assaultive,with pain compliance,Police Cell,Indoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Police Cell,"Indoors
Confined area",Delayed but sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Handcuffs-Restraints,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,N/A
